,AGG,AGG,AGG,AGG,AGG,AGG,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2012-01-26,110.38999938964844,110.5,110.33000183105469,110.36000061035156,87.36981201171875,1231700,133.14999389648438,133.39999389648438,131.36000061035156,131.8800048828125,109.98475646972656,184880500
2012-01-27,110.52999877929688,110.62000274658203,110.37000274658203,110.54000091552734,87.5123519897461,778100,131.24000549316406,132.0500030517578,131.14999389648438,131.82000732421875,109.9347152709961,135259100
2012-01-30,110.75,110.94000244140625,110.69000244140625,110.86000061035156,87.76567840576172,1490300,130.50999450683594,131.44000244140625,130.05999755859375,131.3699951171875,109.55938720703125,147311800
2012-01-31,110.83999633789062,111.06999969482422,110.72000122070312,111.05000305175781,87.91606140136719,3255900,132.02000427246094,132.17999267578125,130.67999267578125,131.32000732421875,109.5177230834961,157212000
2012-02-01,110.61000061035156,110.72000122070312,110.44999694824219,110.58000183105469,87.76133728027344,1965000,132.2899932861328,133.13999938964844,132.1300048828125,132.47000122070312,110.47679138183594,166234500
2012-02-02,110.55000305175781,110.68000030517578,110.47000122070312,110.61000061035156,87.78510284423828,1182200,132.72999572753906,133.02000427246094,132.2100067138672,132.67999267578125,110.65190124511719,113090400
2012-02-03,110.30000305175781,110.5999984741211,110.22000122070312,110.55999755859375,87.7455062866211,1142400,134.0,134.6199951171875,133.77000427246094,134.5399932861328,112.20308685302734,160598500
2012-02-06,110.5199966430664,110.63999938964844,110.4000015258789,110.63999938964844,87.80890655517578,1854400,133.97999572753906,134.50999450683594,133.8300018310547,134.4499969482422,112.12805938720703,107694500
2012-02-07,110.45999908447266,110.56999969482422,110.33999633789062,110.52999877929688,87.72163391113281,966600,134.1699981689453,135.02000427246094,133.63999938964844,134.7899932861328,112.41158294677734,135528100
2012-02-08,110.47000122070312,110.55000305175781,110.33000183105469,110.44000244140625,87.65023040771484,1479600,134.86000061035156,135.22000122070312,134.30999755859375,135.19000244140625,112.74519348144531,139361400
2012-02-09,110.37000274658203,110.41999816894531,110.18000030517578,110.26000213623047,87.50739288330078,1068400,135.41000366210938,135.58999633789062,134.55999755859375,135.36000061035156,112.88697052001953,148602900
2012-02-10,110.3499984741211,110.52999877929688,110.33999633789062,110.41000366210938,87.62641906738281,714900,134.16000366210938,134.47000122070312,133.83999633789062,134.36000061035156,112.05301666259766,167907500
2012-02-13,110.4800033569336,110.55000305175781,110.38999938964844,110.44999694824219,87.65814208984375,914800,135.32000732421875,135.52000427246094,134.74000549316406,135.36000061035156,112.88697052001953,115841900
2012-02-14,110.55999755859375,110.72000122070312,110.5199966430664,110.54000091552734,87.7295913696289,876200,135.0,135.27000427246094,134.25,135.19000244140625,112.74519348144531,165329500
2012-02-15,110.6500015258789,110.68000030517578,110.48999786376953,110.5,87.69783782958984,875500,135.6300048828125,135.8300018310547,134.2899932861328,134.55999755859375,112.21978759765625,195195100
2012-02-16,110.5,110.58000183105469,110.37999725341797,110.4800033569336,87.68196105957031,918800,134.57000732421875,136.1699981689453,134.3300018310547,136.0500030517578,113.4623794555664,186567800
2012-02-17,110.31999969482422,110.37000274658203,110.19999694824219,110.33999633789062,87.57085418701172,853700,136.52000427246094,136.6300048828125,135.9600067138672,136.41000366210938,113.76264190673828,129869400
2012-02-21,110.2699966430664,110.31999969482422,110.16000366210938,110.16999816894531,87.43592071533203,1043800,136.72999572753906,137.0500030517578,136.0500030517578,136.47000122070312,113.81268310546875,134042300
2012-02-22,110.33999633789062,110.4800033569336,110.27999877929688,110.4800033569336,87.68196105957031,975200,136.25999450683594,136.5500030517578,135.7899932861328,136.02999877929688,113.44572448730469,124455300
2012-02-23,110.41999816894531,110.5999984741211,110.37000274658203,110.56999969482422,87.75337982177734,788400,135.9600067138672,136.72999572753906,135.5,136.6300048828125,113.94610595703125,137704300
2012-02-24,110.63999938964844,110.79000091552734,110.58000183105469,110.5999984741211,87.77721405029297,1364300,136.92999267578125,137.1999969482422,136.6300048828125,136.92999267578125,114.19628143310547,105539100
2012-02-27,110.83000183105469,110.94999694824219,110.76000213623047,110.94999694824219,88.05497741699219,712000,136.02000427246094,137.52999877929688,135.8000030517578,137.16000366210938,114.38812255859375,145728900
2012-02-28,111.0199966430664,111.05000305175781,110.80999755859375,110.87000274658203,87.99150085449219,795300,137.1999969482422,137.72000122070312,136.92999267578125,137.55999755859375,114.72174072265625,129355900
2012-02-29,110.94000244140625,110.94000244140625,110.5999984741211,110.76000213623047,87.90421295166016,1993600,137.75999450683594,138.19000244140625,136.5399932861328,137.02000427246094,114.27137756347656,185934700
2012-03-01,110.2300033569336,110.30999755859375,110.08000183105469,110.26000213623047,87.7267837524414,1242600,137.30999755859375,137.99000549316406,136.92999267578125,137.72999572753906,114.86351013183594,145023500
2012-03-02,110.31999969482422,110.51000213623047,110.30000305175781,110.5,87.91773223876953,863900,137.63999938964844,137.82000732421875,137.0,137.30999755859375,114.51322174072266,120638300
2012-03-05,110.4800033569336,110.5199966430664,110.31999969482422,110.33999633789062,87.79041290283203,1098100,137.10000610351562,137.1999969482422,136.27999877929688,136.75,114.04621887207031,140765000
2012-03-06,110.55000305175781,110.62000274658203,110.44999694824219,110.55999755859375,87.96549987792969,1056500,135.35000610351562,135.42999267578125,134.36000061035156,134.75,112.37825012207031,202129900
2012-03-07,110.55000305175781,110.55999755859375,110.41999816894531,110.45999908447266,87.88590240478516,836100,135.05999755859375,135.91000366210938,134.92999267578125,135.69000244140625,113.16221618652344,143692200
2012-03-08,110.44999694824219,110.4800033569336,110.18000030517578,110.20999908447266,87.68695068359375,971300,136.52000427246094,137.32000732421875,136.24000549316406,137.0399932861328,114.28804779052734,116968900
2012-03-09,110.2300033569336,110.2300033569336,110.12999725341797,110.19000244140625,87.67105865478516,710900,137.3000030517578,137.92999267578125,137.1300048828125,137.57000732421875,114.73004150390625,122836800
2012-03-12,110.38999938964844,110.44999694824219,110.25,110.29000091552734,87.7506103515625,1096600,137.5500030517578,137.75999450683594,137.08999633789062,137.5800018310547,114.73839569091797,104003500
2012-03-13,110.22000122070312,110.2300033569336,109.9000015258789,109.91999816894531,87.45629119873047,1444700,138.32000732421875,140.1300048828125,138.08999633789062,140.05999755859375,116.80664825439453,184090500
2012-03-14,109.76000213623047,109.83999633789062,109.25,109.31999969482422,86.97888946533203,1119800,140.10000610351562,140.4499969482422,139.47999572753906,139.91000366210938,116.6815414428711,145163600
2012-03-15,109.26000213623047,109.45999908447266,109.25,109.2699966430664,86.93907928466797,800500,140.1199951171875,140.77999877929688,139.75999450683594,140.72000122070312,117.35709381103516,165118500
2012-03-16,109.1500015258789,109.31999969482422,109.05999755859375,109.27999877929688,86.94705200195312,933900,140.36000061035156,140.47999572753906,140.0,140.3000030517578,117.51958465576172,152893500
2012-03-19,109.30000305175781,109.30000305175781,108.88999938964844,108.93000030517578,86.66856384277344,1146800,140.2100067138672,141.27999877929688,140.11000061035156,140.85000610351562,117.9802474975586,125291100
2012-03-20,108.91999816894531,109.08999633789062,108.83999633789062,109.08999633789062,86.79589080810547,960400,140.0500030517578,140.61000061035156,139.63999938964844,140.44000244140625,117.63685607910156,121729700
2012-03-21,109.2300033569336,109.38999938964844,109.12999725341797,109.3499984741211,87.0027084350586,590700,140.52000427246094,140.64999389648438,139.9199981689453,140.2100067138672,117.44422912597656,122388400
2012-03-22,109.3499984741211,109.47000122070312,109.3499984741211,109.44999694824219,87.08228302001953,666900,139.17999267578125,139.5500030517578,138.74000549316406,139.1999969482422,116.5981674194336,135216700
2012-03-23,109.47000122070312,109.69999694824219,109.44000244140625,109.69999694824219,87.28118896484375,758400,139.32000732421875,139.80999755859375,138.5500030517578,139.64999389648438,116.97509765625,120521000
2012-03-26,109.6500015258789,109.68000030517578,109.44000244140625,109.62000274658203,87.21754455566406,867800,140.64999389648438,141.61000061035156,140.60000610351562,141.61000061035156,118.61688232421875,120164000
2012-03-27,109.69000244140625,109.80000305175781,109.61000061035156,109.73999786376953,87.31300354003906,2551700,141.74000549316406,141.8300018310547,141.0800018310547,141.1699981689453,118.24832916259766,119868500
2012-03-28,109.7300033569336,109.87999725341797,109.68000030517578,109.72000122070312,87.29710388183594,812700,141.10000610351562,141.32000732421875,139.63999938964844,140.47000122070312,117.66199493408203,148562100
2012-03-29,109.94999694824219,110.05999755859375,109.83999633789062,110.0199966430664,87.53582763671875,1208100,139.63999938964844,140.49000549316406,139.08999633789062,140.22999572753906,117.4609146118164,164963700
2012-03-30,110.11000061035156,110.11000061035156,109.69000244140625,109.8499984741211,87.40052032470703,1121300,140.9199981689453,141.0500030517578,140.0500030517578,140.80999755859375,117.94678497314453,135486800
2012-04-02,109.87999725341797,109.87999725341797,109.45999908447266,109.62000274658203,87.4109115600586,2398400,140.63999938964844,142.2100067138672,140.36000061035156,141.83999633789062,118.80953216552734,151741100
2012-04-03,109.70999908447266,109.79000091552734,109.06999969482422,109.1500015258789,87.03617095947266,767100,141.63999938964844,141.8800048828125,140.42999267578125,141.25999450683594,118.32369232177734,155806700
2012-04-04,109.3499984741211,109.41000366210938,109.20999908447266,109.37999725341797,87.21954345703125,1137200,140.22000122070312,140.33999633789062,139.33999633789062,139.86000061035156,117.15104675292969,146896000
2012-04-05,109.5999984741211,109.62999725341797,109.41000366210938,109.62999725341797,87.41889953613281,749100,139.3800048828125,140.1999969482422,139.25999450683594,139.7899932861328,117.09235382080078,137439400
2012-04-09,110.18000030517578,110.19000244140625,110.04000091552734,110.11000061035156,87.80166625976562,575600,138.02999877929688,139.83999633789062,137.83999633789062,138.22000122070312,115.77733612060547,127555900
2012-04-10,110.19000244140625,110.33999633789062,110.06999969482422,110.12000274658203,87.80960083007812,1893900,137.9499969482422,138.33999633789062,135.75999450683594,135.89999389648438,113.833984375,235360300
2012-04-11,110.05000305175781,110.12999725341797,109.88999938964844,110.12999725341797,87.81761932373047,1203100,137.2899932861328,137.5399932861328,136.75,137.0,114.7553939819336,154133000
2012-04-12,110.0999984741211,110.13999938964844,110.0,110.0199966430664,87.72988891601562,505900,137.1300048828125,138.89999389648438,137.02999877929688,138.7899932861328,116.25480651855469,154321500
2012-04-13,110.30000305175781,110.37999725341797,110.20999908447266,110.36000061035156,88.00100708007812,1103900,138.47000122070312,138.82000732421875,137.00999450683594,137.13999938964844,114.8726577758789,169246700
2012-04-16,110.23999786376953,110.48999786376953,110.23999786376953,110.37999725341797,88.01692199707031,1121200,137.83999633789062,138.0399932861328,136.5800018310547,137.0500030517578,114.79729461669922,147825300
2012-04-17,110.30000305175781,110.4000015258789,110.25,110.4000015258789,88.03287506103516,737600,137.83999633789062,139.36000061035156,137.6999969482422,139.0800018310547,116.49769592285156,147877600
2012-04-18,110.44000244140625,110.54000091552734,110.3499984741211,110.54000091552734,88.14453887939453,884300,138.4600067138672,139.0800018310547,138.3800048828125,138.61000061035156,116.10399627685547,123884200
2012-04-19,110.5,110.58000183105469,110.45999908447266,110.45999908447266,88.08074188232422,618700,138.6300048828125,139.14999389648438,137.07000732421875,137.72000122070312,115.35850524902344,198666700
2012-04-20,110.4800033569336,110.5199966430664,110.37000274658203,110.4800033569336,88.09666442871094,1530200,138.3300018310547,138.8300018310547,137.8699951171875,137.9499969482422,115.55116271972656,143199600
2012-04-23,110.73999786376953,110.73999786376953,110.52999877929688,110.58999633789062,88.18441009521484,787100,136.5399932861328,136.91000366210938,135.94000244140625,136.7899932861328,114.57949829101562,171844900
2012-04-24,110.52999877929688,110.58000183105469,110.41000366210938,110.43000030517578,88.05683135986328,627500,136.91000366210938,137.66000366210938,136.8000030517578,137.30999755859375,115.01507568359375,137484200
2012-04-25,110.41000366210938,110.5,110.23999786376953,110.4800033569336,88.09666442871094,982300,138.64999389648438,139.25,138.52999877929688,139.19000244140625,116.58981323242188,150252200
2012-04-26,110.63999938964844,110.69000244140625,110.54000091552734,110.6500015258789,88.23225402832031,1021600,138.88999938964844,140.32000732421875,138.80999755859375,140.16000366210938,117.40230560302734,136291600
2012-04-27,110.61000061035156,110.66999816894531,110.55000305175781,110.63999938964844,88.22428894042969,656600,140.5800018310547,140.7899932861328,139.8000030517578,140.38999938964844,117.59495544433594,130725000
2012-04-30,110.7300033569336,110.7300033569336,110.58999633789062,110.5999984741211,88.19239044189453,881900,140.11000061035156,140.2100067138672,139.49000549316406,139.8699951171875,117.15941619873047,115092200
2012-05-01,110.45999908447266,110.5,110.26000213623047,110.33000183105469,88.1604232788086,772800,139.7899932861328,141.66000366210938,139.6300048828125,140.74000549316406,117.88814544677734,138832200
2012-05-02,110.45999908447266,110.51000213623047,110.36000061035156,110.44000244140625,88.24829864501953,1298500,139.9199981689453,140.4600067138672,139.4600067138672,140.32000732421875,117.53633880615234,121081000
2012-05-03,110.43000030517578,110.55999755859375,110.41000366210938,110.55999755859375,88.3442153930664,575400,140.33999633789062,140.4499969482422,138.99000549316406,139.25,116.64009857177734,143759700
2012-05-04,110.66000366210938,110.69999694824219,110.56999969482422,110.66999816894531,88.43206787109375,611500,138.52000427246094,139.3000030517578,136.9199981689453,137.0,114.7553939819336,193927300
