,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2012-01-20,59.599998474121094,59.79999923706055,59.560001373291016,59.77000045776367,54.39759063720703,41041700,131.24000549316406,131.9499969482422,130.9199981689453,131.9499969482422,110.04312133789062,138230200
2012-01-23,59.779998779296875,60.209999084472656,59.439998626708984,59.790000915527344,54.41579055786133,40958300,131.50999450683594,132.25,130.97999572753906,131.61000061035156,109.75955963134766,129295800
2012-01-24,59.52000045776367,59.84000015258789,59.40999984741211,59.68000030517578,54.315673828125,38440200,130.8000030517578,131.5,130.60000610351562,131.4600067138672,109.63448333740234,103083300
2012-01-25,60.2599983215332,60.58000183105469,59.83000183105469,60.43000030517578,54.99827194213867,61591800,131.25999450683594,132.8699951171875,130.75,132.55999755859375,110.55184936523438,198613200
2012-01-26,60.689998626708984,60.79999923706055,59.93000030517578,60.220001220703125,54.80714416503906,37852700,133.14999389648438,133.39999389648438,131.36000061035156,131.8800048828125,109.98475646972656,184880500
2012-01-27,60.09000015258789,60.5099983215332,60.060001373291016,60.400001525878906,54.97095489501953,45532300,131.24000549316406,132.0500030517578,131.14999389648438,131.82000732421875,109.9347152709961,135259100
2012-01-30,59.88999938964844,60.540000915527344,59.65999984741211,60.45000076293945,55.016456604003906,42797800,130.50999450683594,131.44000244140625,130.05999755859375,131.3699951171875,109.55938720703125,147311800
2012-01-31,60.75,60.86000061035156,60.13999938964844,60.529998779296875,55.08926773071289,51449600,132.02000427246094,132.17999267578125,130.67999267578125,131.32000732421875,109.5177230834961,157212000
2012-02-01,60.880001068115234,61.2400016784668,60.65999984741211,61.02000045776367,55.53523635864258,46146700,132.2899932861328,133.13999938964844,132.1300048828125,132.47000122070312,110.47679138183594,166234500
2012-02-02,61.220001220703125,61.40999984741211,60.970001220703125,61.209999084472656,55.70814514160156,46373600,132.72999572753906,133.02000427246094,132.2100067138672,132.67999267578125,110.65190124511719,113090400
2012-02-03,61.779998779296875,62.119998931884766,61.68000030517578,62.04999923706055,56.4726448059082,36453800,134.0,134.6199951171875,133.77000427246094,134.5399932861328,112.20308685302734,160598500
2012-02-06,61.81999969482422,62.02000045776367,61.65999984741211,62.0,56.427146911621094,28541300,133.97999572753906,134.50999450683594,133.8300018310547,134.4499969482422,112.12805938720703,107694500
2012-02-07,61.95000076293945,62.25,61.66999816894531,62.130001068115234,56.54547119140625,37935700,134.1699981689453,135.02000427246094,133.63999938964844,134.7899932861328,112.41158294677734,135528100
2012-02-08,62.13999938964844,62.459999084472656,61.90999984741211,62.459999084472656,56.84579086303711,41171100,134.86000061035156,135.22000122070312,134.30999755859375,135.19000244140625,112.74519348144531,139361400
2012-02-09,62.70000076293945,62.97999954223633,62.31999969482422,62.90999984741211,57.25535202026367,46856400,135.41000366210938,135.58999633789062,134.55999755859375,135.36000061035156,112.88697052001953,148602900
2012-02-10,62.459999084472656,62.63999938964844,62.25,62.470001220703125,56.85490798950195,58090500,134.16000366210938,134.47000122070312,133.83999633789062,134.36000061035156,112.05301666259766,167907500
2012-02-13,62.939998626708984,63.130001068115234,62.650001525878906,63.04999923706055,57.38275909423828,36810200,135.32000732421875,135.52000427246094,134.74000549316406,135.36000061035156,112.88697052001953,115841900
2012-02-14,62.90999984741211,63.220001220703125,62.689998626708984,63.209999084472656,57.528385162353516,51648200,135.0,135.27000427246094,134.25,135.19000244140625,112.74519348144531,165329500
2012-02-15,63.5099983215332,63.86000061035156,62.66999816894531,62.77000045776367,57.127933502197266,105709100,135.6300048828125,135.8300018310547,134.2899932861328,134.55999755859375,112.21978759765625,195195100
2012-02-16,62.790000915527344,63.70000076293945,62.630001068115234,63.630001068115234,57.91063690185547,83642300,134.57000732421875,136.1699981689453,134.3300018310547,136.0500030517578,113.4623794555664,186567800
2012-02-17,63.63999938964844,63.689998626708984,63.150001525878906,63.43000030517578,57.728614807128906,76112300,136.52000427246094,136.6300048828125,135.9600067138672,136.41000366210938,113.76264190673828,129869400
2012-02-21,63.5,63.88999938964844,63.209999084472656,63.61000061035156,57.89242935180664,38141300,136.72999572753906,137.0500030517578,136.0500030517578,136.47000122070312,113.81268310546875,134042300
2012-02-22,63.4900016784668,63.68000030517578,63.22999954223633,63.31999969482422,57.628509521484375,43174700,136.25999450683594,136.5500030517578,135.7899932861328,136.02999877929688,113.44572448730469,124455300
2012-02-23,63.400001525878906,63.810001373291016,63.09000015258789,63.7400016784668,58.0107421875,54250000,135.9600067138672,136.72999572753906,135.5,136.6300048828125,113.94610595703125,137704300
2012-02-24,63.91999816894531,64.06999969482422,63.79999923706055,63.959999084472656,58.21097183227539,41364900,136.92999267578125,137.1999969482422,136.6300048828125,136.92999267578125,114.19628143310547,105539100
2012-02-27,63.61000061035156,64.26000213623047,63.33000183105469,64.05000305175781,58.29289245605469,42678500,136.02000427246094,137.52999877929688,135.8000030517578,137.16000366210938,114.38812255859375,145728900
2012-02-28,64.11000061035156,64.69999694824219,64.02999877929688,64.69999694824219,58.88444519042969,43717500,137.1999969482422,137.72000122070312,136.92999267578125,137.55999755859375,114.72174072265625,129355900
2012-02-29,64.75,64.95999908447266,64.19999694824219,64.41000366210938,58.62052536010742,59784400,137.75999450683594,138.19000244140625,136.5399932861328,137.02000427246094,114.27137756347656,185934700
2012-03-01,64.6500015258789,64.9800033569336,64.45999908447266,64.91999816894531,59.084678649902344,67558900,137.30999755859375,137.99000549316406,136.92999267578125,137.72999572753906,114.86351013183594,145023500
2012-03-02,64.83000183105469,65.08000183105469,64.66000366210938,64.87000274658203,59.0391845703125,33358200,137.63999938964844,137.82000732421875,137.0,137.30999755859375,114.51322174072266,120638300
2012-03-05,64.83000183105469,64.91000366210938,63.9900016784668,64.19999694824219,58.429386138916016,45788800,137.10000610351562,137.1999969482422,136.27999877929688,136.75,114.04621887207031,140765000
2012-03-06,63.56999969482422,63.720001220703125,63.22999954223633,63.56999969482422,57.85602951049805,54638600,135.35000610351562,135.42999267578125,134.36000061035156,134.75,112.37825012207031,202129900
2012-03-07,63.869998931884766,64.20999908447266,63.77000045776367,64.05999755859375,58.30197525024414,42741800,135.05999755859375,135.91000366210938,134.92999267578125,135.69000244140625,113.16221618652344,143692200
2012-03-08,64.44000244140625,64.94000244140625,64.30000305175781,64.75,58.92995834350586,43711100,136.52000427246094,137.32000732421875,136.24000549316406,137.0399932861328,114.28804779052734,116968900
2012-03-09,64.86000061035156,65.13999938964844,64.81999969482422,65.0199966430664,59.17569351196289,43117200,137.3000030517578,137.92999267578125,137.1300048828125,137.57000732421875,114.73004150390625,122836800
2012-03-12,65.0,65.11000061035156,64.72000122070312,65.05000305175781,59.20301055908203,32687300,137.5500030517578,137.75999450683594,137.08999633789062,137.5800018310547,114.73839569091797,104003500
2012-03-13,65.4000015258789,66.26000213623047,65.2699966430664,66.26000213623047,60.30424118041992,61559100,138.32000732421875,140.1300048828125,138.08999633789062,140.05999755859375,116.80664825439453,184090500
2012-03-14,66.33000183105469,66.73999786376953,66.08000183105469,66.48999786376953,60.513580322265625,59926900,140.10000610351562,140.4499969482422,139.47999572753906,139.91000366210938,116.6815414428711,145163600
2012-03-15,66.69000244140625,66.81999969482422,66.3499984741211,66.68000030517578,60.686466217041016,65531200,140.1199951171875,140.77999877929688,139.75999450683594,140.72000122070312,117.35709381103516,165118500
2012-03-16,66.66999816894531,66.66999816894531,66.36000061035156,66.5199966430664,60.64363098144531,53023100,140.36000061035156,140.47999572753906,140.0,140.3000030517578,117.51958465576172,152893500
2012-03-19,66.62999725341797,67.1500015258789,66.44999694824219,66.98999786376953,61.07210159301758,60966200,140.2100067138672,141.27999877929688,140.11000061035156,140.85000610351562,117.9802474975586,125291100
2012-03-20,66.63999938964844,67.18000030517578,66.45999908447266,67.11000061035156,61.18149948120117,47290600,140.0500030517578,140.61000061035156,139.63999938964844,140.44000244140625,117.63685607910156,121729700
2012-03-21,67.12000274658203,67.48999786376953,67.02999877929688,67.12000274658203,61.190635681152344,39648100,140.52000427246094,140.64999389648438,139.9199981689453,140.2100067138672,117.44422912597656,122388400
2012-03-22,66.72000122070312,67.13999938964844,66.68000030517578,66.9800033569336,61.06302261352539,56953900,139.17999267578125,139.5500030517578,138.74000549316406,139.1999969482422,116.5981674194336,135216700
2012-03-23,67.05999755859375,67.08000183105469,66.55999755859375,66.94000244140625,61.02654266357422,45541700,139.32000732421875,139.80999755859375,138.5500030517578,139.64999389648438,116.97509765625,120521000
2012-03-26,67.38999938964844,68.11000061035156,67.33000183105469,68.11000061035156,62.093170166015625,40855300,140.64999389648438,141.61000061035156,140.60000610351562,141.61000061035156,118.61688232421875,120164000
2012-03-27,68.16000366210938,68.48999786376953,68.12999725341797,68.20999908447266,62.184364318847656,37278200,141.74000549316406,141.8300018310547,141.0800018310547,141.1699981689453,118.24832916259766,119868500
2012-03-28,68.25,68.51000213623047,67.54000091552734,67.94000244140625,61.93819808959961,44421900,141.10000610351562,141.32000732421875,139.63999938964844,140.47000122070312,117.66199493408203,148562100
2012-03-29,67.5999984741211,67.93000030517578,67.19999694824219,67.68000030517578,61.70115280151367,53975300,139.63999938964844,140.49000549316406,139.08999633789062,140.22999572753906,117.4609146118164,164963700
2012-03-30,67.9800033569336,68.0199966430664,67.27999877929688,67.55000305175781,61.5826530456543,39480900,140.9199981689453,141.0500030517578,140.0500030517578,140.80999755859375,117.94678497314453,135486800
2012-04-02,67.4800033569336,68.33999633789062,67.36000061035156,68.25,62.2208137512207,40031600,140.63999938964844,142.2100067138672,140.36000061035156,141.83999633789062,118.80953216552734,151741100
2012-04-03,68.30999755859375,68.55000305175781,67.8499984741211,68.2300033569336,62.202571868896484,45539900,141.63999938964844,141.8800048828125,140.42999267578125,141.25999450683594,118.32369232177734,155806700
2012-04-04,67.72000122070312,67.76000213623047,66.91000366210938,67.30000305175781,61.354740142822266,54088100,140.22000122070312,140.33999633789062,139.33999633789062,139.86000061035156,117.15104675292969,146896000
2012-04-05,67.18000030517578,67.77999877929688,67.12999725341797,67.72000122070312,61.73762130737305,42979900,139.3800048828125,140.1999969482422,139.25999450683594,139.7899932861328,117.09235382080078,137439400
2012-04-09,66.87999725341797,67.4800033569336,66.76000213623047,67.20999908447266,61.27268981933594,36908200,138.02999877929688,139.83999633789062,137.83999633789062,138.22000122070312,115.77733612060547,127555900
2012-04-10,67.18000030517578,67.44000244140625,65.91999816894531,66.12999725341797,60.2880859375,69254200,137.9499969482422,138.33999633789062,135.75999450683594,135.89999389648438,113.833984375,235360300
2012-04-11,66.70999908447266,66.88999938964844,66.27999877929688,66.44999694824219,60.57981491088867,62950000,137.2899932861328,137.5399932861328,136.75,137.0,114.7553939819336,154133000
2012-04-12,66.58000183105469,67.27999877929688,66.4800033569336,67.20999908447266,61.27268981933594,57407400,137.1300048828125,138.89999389648438,137.02999877929688,138.7899932861328,116.25480651855469,154321500
2012-04-13,66.9800033569336,67.19999694824219,66.16000366210938,66.19000244140625,60.34280776977539,55227500,138.47000122070312,138.82000732421875,137.00999450683594,137.13999938964844,114.8726577758789,169246700
2012-04-16,66.5199966430664,66.55999755859375,65.23999786376953,65.44999694824219,59.668155670166016,57588000,137.83999633789062,138.0399932861328,136.5800018310547,137.0500030517578,114.79729461669922,147825300
2012-04-17,65.7300033569336,66.98999786376953,65.62999725341797,66.77999877929688,60.88067626953125,47362400,137.83999633789062,139.36000061035156,137.6999969482422,139.0800018310547,116.49769592285156,147877600
2012-04-18,66.58999633789062,67.0,66.41000366210938,66.61000061035156,60.72568893432617,42536100,138.4600067138672,139.0800018310547,138.3800048828125,138.61000061035156,116.10399627685547,123884200
2012-04-19,66.37000274658203,67.16999816894531,65.62000274658203,65.86000061035156,60.041927337646484,81110900,138.6300048828125,139.14999389648438,137.07000732421875,137.72000122070312,115.35850524902344,198666700
2012-04-20,66.22000122070312,66.51000213623047,65.58000183105469,65.68000030517578,59.877838134765625,59906900,138.3300018310547,138.8300018310547,137.8699951171875,137.9499969482422,115.55116271972656,143199600
2012-04-23,65.05999755859375,65.18000030517578,64.48999786376953,65.08000183105469,59.33084487915039,70514400,136.5399932861328,136.91000366210938,135.94000244140625,136.7899932861328,114.57949829101562,171844900
2012-04-24,64.95999908447266,65.2300033569336,64.44999694824219,64.7300033569336,59.01177215576172,49661500,136.91000366210938,137.66000366210938,136.8000030517578,137.30999755859375,115.01507568359375,137484200
2012-04-25,66.06999969482422,66.48999786376953,65.97000122070312,66.44999694824219,60.57981491088867,57526900,138.64999389648438,139.25,138.52999877929688,139.19000244140625,116.58981323242188,150252200
2012-04-26,66.44000244140625,66.98999786376953,66.3499984741211,66.83999633789062,60.935367584228516,41799500,138.88999938964844,140.32000732421875,138.80999755859375,140.16000366210938,117.40230560302734,136291600
2012-04-27,67.12000274658203,67.44999694824219,66.7699966430664,67.23999786376953,61.300018310546875,46003800,140.5800018310547,140.7899932861328,139.8000030517578,140.38999938964844,117.59495544433594,130725000
2012-04-30,67.04000091552734,67.16999816894531,66.70999908447266,66.76000213623047,60.8624382019043,37787700,140.11000061035156,140.2100067138672,139.49000549316406,139.8699951171875,117.15941619873047,115092200
2012-05-01,66.69000244140625,67.62999725341797,66.58999633789062,66.87000274658203,60.96271514892578,37643800,139.7899932861328,141.66000366210938,139.6300048828125,140.74000549316406,117.88814544677734,138832200
2012-05-02,66.54000091552734,67.11000061035156,66.37999725341797,67.05999755859375,61.135929107666016,38299300,139.9199981689453,140.4600067138672,139.4600067138672,140.32000732421875,117.53633880615234,121081000
2012-05-03,67.0999984741211,67.1500015258789,66.18000030517578,66.3499984741211,60.48863983154297,51297600,140.33999633789062,140.4499969482422,138.99000549316406,139.25,116.64009857177734,143759700
